"seqnames"	"start"	"end"	"width"	"strand"	"peakName"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"geneId"	"transcriptId"	"distanceToTSS"
"chr15"	87509933	87510160	228	"*"	"peak25784"	"Intron (NM_001252310/Tafa5, intron 1 of 3)"	15	87509431	87643566	134136	1	"Tafa5"	"NM_134096"	502
"chr15"	93237759	93238020	262	"*"	"peak25990"	"Promoter (2-3kb)"	15	93181714	93234816	53103	2	"Yaf2"	"NR_028315"	-2943
"chr15"	96607492	96608062	571	"*"	"peak26151"	"Distal Intergenic"	15	96585273	96597609	12337	2	"Slc38a2"	"NM_175121"	-9883
"chr15"	98043481	98043707	227	"*"	"peak26245"	"Promoter (<=1kb)"	15	98032521	98043583	11063	2	"Asb8"	"NM_001170710"	0
"chr15"	98359084	98359265	182	"*"	"peak26264"	"Distal Intergenic"	15	98354193	98355128	936	1	"Olfr281"	"NM_146280"	4891
"chr15"	100513001	100513565	565	"*"	"peak26410"	"Promoter (<=1kb)"	15	100513543	100518642	5100	1	"Dazap2"	"NM_011873"	0
"chr15"	101981989	101982449	461	"*"	"peak26522"	"Promoter (<=1kb)"	15	101982208	102005608	23401	1	"Eif4b"	"NM_145625"	0
"chr15"	102533481	102534117	637	"*"	"peak26560"	"Promoter (<=1kb)"	15	102434381	102533899	99519	2	"Atf7"	"NM_001310070"	0
"chr15"	103180859	103181432	574	"*"	"peak26595"	"Promoter (<=1kb)"	15	103181315	103208291	26977	1	"Copz1"	"NM_001357748"	0
"chr16"	3690180	3690509	330	"*"	"peak26654"	"Promoter (<=1kb)"	16	3679408	3690238	10831	2	"Zfp597"	"NM_001033159"	0
"chr16"	4359542	4360034	493	"*"	"peak26708"	"Downstream (2-3kb)"	16	4362525	4377584	15060	2	"Tfap4"	"NM_031182"	17550
"chr16"	4607703	4608375	673	"*"	"peak26725"	"Promoter (<=1kb)"	16	4583325	4607805	24481	2	"Cdip1"	"NM_001358079"	0
"chr16"	10952414	10952984	571	"*"	"peak27008"	"Promoter (<=1kb)"	16	10892775	10952396	59622	2	"Txndc11"	"NM_029582"	-18
"chr16"	12978142	12978366	225	"*"	"peak27109"	"Distal Intergenic"	16	12927600	12969873	42274	1	"Ercc4"	"NM_015769"	50542
"chr16"	13572235	13572499	265	"*"	"peak27141"	"Promoter (<=1kb)"	16	13572428	13576401	3974	1	"A930007A09Rik"	"NM_001357954"	0
"chr16"	13636437	13637237	801	"*"	"peak27148"	"Promoter (<=1kb)"	16	13637115	13653316	16202	1	"Ntan1"	"NM_001346106"	0
"chr16"	17223224	17223984	761	"*"	"peak27254"	"Promoter (<=1kb)"	16	17098216	17223729	125514	2	"Pi4ka"	"NM_001373955"	0
"chr16"	18066512	18066988	477	"*"	"peak27312"	"Promoter (<=1kb)"	16	18057843	18066558	8716	2	"Ranbp1"	"NM_011239"	0
"chr16"	18695180	18695960	781	"*"	"peak27354"	"Promoter (<=1kb)"	16	18695500	18789058	93559	1	"Hira"	"NM_010435"	0
"chr16"	19544149	19544302	154	"*"	"peak27362"	"Distal Intergenic"	16	19472131	19525115	52985	2	"Lamp3"	"NM_177356"	-19034
"chr16"	20353972	20354303	332	"*"	"peak27391"	"Promoter (<=1kb)"	16	20354230	20363659	9430	1	"Ap2m1"	"NM_001302970"	0
"chr16"	20514875	20515044	170	"*"	"peak27402"	"Intron (NM_133778/Fam131a, intron 2 of 5)"	16	20513807	20521786	7980	1	"Fam131a"	"NM_133778"	1068
"chr16"	27028566	27028731	166	"*"	"peak27596"	"Distal Intergenic"	16	27126391	27169959	43569	1	"Ostn"	"NM_198112"	-97660
"chr16"	29397992	29398518	527	"*"	"peak27647"	"Promoter (<=1kb)"	16	29398152	29473420	75269	1	"Opa1"	"NM_001199177"	0
"chr16"	31019793	31020295	503	"*"	"peak27737"	"Promoter (<=1kb)"	16	30911231	31020056	108826	2	"Acap2"	"NM_030138"	0
"chr16"	36831990	36832297	308	"*"	"peak28016"	"Promoter (<=1kb)"	16	36832148	36915779	83632	1	"Polq"	"NM_001159369"	0
"chr16"	38342912	38343500	589	"*"	"peak28078"	"Promoter (<=1kb)"	16	38318205	38343025	24821	2	"Timmdc1"	"NM_024273"	0
"chr16"	39437874	39438090	217	"*"	"peak28121"	"Distal Intergenic"	16	39804726	42002042	2197317	1	"Lsamp"	"NM_001361281"	-366636
"chr16"	44167560	44168182	623	"*"	"peak28174"	"Promoter (<=1kb)"	16	44167764	44208855	41092	1	"Spice1"	"NM_144550"	0
"chr16"	45562984	45563462	479	"*"	"peak28214"	"Promoter (<=1kb)"	16	45550088	45563318	13231	2	"Abhd10"	"NM_001272070"	0
"chr16"	45658329	45658489	161	"*"	"peak28216"	"Intron (NM_001252442/Phldb2, intron 1 of 18)"	16	45566594	45664741	98148	2	"Phldb2"	"NM_001252442"	6252
"chr16"	45956404	45956553	150	"*"	"peak28223"	"Distal Intergenic"	16	45856020	45940611	84592	2	"Cd96"	"NM_032465"	-15793
"chr16"	48814220	48814621	402	"*"	"peak28247"	"Promoter (<=1kb)"	16	48814551	48840068	25518	1	"Cip2a"	"NM_172616"	0
"chr16"	49519320	49519811	492	"*"	"peak28250"	"Promoter (<=1kb)"	16	49519657	49585489	65833	1	"Ift57"	"NM_028680"	0
"chr16"	55642368	55642722	355	"*"	"peak28305"	"Promoter (<=1kb)"	16	55631740	55642501	10762	2	"Nfkbiz"	"NM_001159394"	0
"chr16"	55786526	55787028	503	"*"	"peak28317"	"Promoter (<=1kb)"	16	55786638	55791800	5163	1	"Rpl24"	"NM_024218"	0
"chr16"	55857818	55858307	490	"*"	"peak28322"	"Promoter (<=1kb)"	16	55854083	55858149	4067	2	"Trmt10c"	"NM_029092"	0
"chr16"	56941599	56942232	634	"*"	"peak28346"	"Promoter (<=1kb)"	16	56942077	56974893	32817	1	"Tomm70a"	"NM_138599"	0
"chr16"	62606878	62607313	436	"*"	"peak28404"	"Promoter (<=1kb)"	16	62555215	62607079	51865	2	"Nsun3"	"NM_178925"	0
"chr16"	62666946	62667634	689	"*"	"peak28405"	"Promoter (<=1kb)"	16	62614036	62667403	53368	2	"Arl13b"	"NM_026577"	0
"chr16"	77056803	77056963	161	"*"	"peak28487"	"Distal Intergenic"	16	77126216	77355316	229101	1	"Mir99ahg"	"NR_015543"	-69253
"chr16"	84532051	84532728	678	"*"	"peak28523"	"Promoter (<=1kb)"	16	84515169	84532132	16964	2	"Mrpl39"	"NM_001384093"	0
"chr16"	85597686	85597929	244	"*"	"peak28538"	"Intron (NM_009621/Adamts1, intron 1 of 8)"	16	85590716	85600001	9286	2	"Adamts1"	"NM_009621"	2072
"chr16"	87151284	87151496	213	"*"	"peak28561"	"Intron (NM_001159331/N6amt1, intron 1 of 4)"	16	87151073	87165537	14465	1	"N6amt1"	"NM_026366"	211
"chr16"	87551785	87551987	203	"*"	"peak28585"	"Distal Intergenic"	16	87495842	87530234	34393	1	"Bach1"	"NM_007520"	55943
"chr16"	90807941	90808567	627	"*"	"peak28707"	"Promoter (<=1kb)"	16	90808137	90813391	5255	1	"4930404I05Rik"	"NR_028368"	0
"chr16"	91281838	91282216	379	"*"	"peak28748"	"Promoter (<=1kb)"	16	91282103	91307410	25308	1	"Ifnar1"	"NM_010508"	0
"chr16"	91394585	91394837	253	"*"	"peak28754"	"Promoter (<=1kb)"	16	91371396	91394568	23173	2	"Tmem50b"	"NM_030018"	-17
"chr16"	91444472	91444815	344	"*"	"peak28757"	"Promoter (<=1kb)"	16	91444712	91460206	15495	1	"Son"	"NM_019973"	0
"chr16"	93628738	93629300	563	"*"	"peak28903"	"Promoter (<=1kb)"	16	93629009	93672961	43953	1	"Morc3"	"NM_001045529"	0
"chr16"	94114061	94114550	490	"*"	"peak28942"	"Promoter (<=1kb)"	16	93930165	94114422	184258	2	"Hlcs"	"NM_139145"	0
"chr16"	95791978	95792362	385	"*"	"peak29066"	"Promoter (<=1kb)"	16	95781133	95792160	11028	2	"Psmg1"	"NM_019537"	0
"chr16"	97763338	97764065	728	"*"	"peak29190"	"Promoter (<=1kb)"	16	97748635	97763822	15188	2	"Zbtb21"	"NM_001081684"	0
"chr17"	6129959	6130243	285	"*"	"peak29350"	"Promoter (<=1kb)"	17	6130103	6135760	5658	1	"Gtf2h5"	"NM_181392"	0
"chr17"	7437136	7437571	436	"*"	"peak29377"	"Promoter (<=1kb)"	17	7437514	7570714	133201	1	"Rps6ka2"	"NM_011299"	0
"chr17"	11058914	11059399	486	"*"	"peak29575"	"Promoter (<=1kb)"	17	10621941	11059078	437138	2	"Pacrg"	"NM_027032"	0
"chr17"	13226494	13226833	340	"*"	"peak29670"	"Promoter (<=1kb)"	17	13226726	13237006	10281	1	"Sod2"	"NM_013671"	0
"chr17"	15180882	15181042	161	"*"	"peak29843"	"Intron (NM_024250/Phf10, intron 1 of 11)"	17	15165256	15181522	16267	2	"Phf10"	"NM_024250"	480
"chr17"	15747475	15747760	286	"*"	"peak29870"	"Promoter (<=1kb)"	17	15741837	15747563	5727	2	"Pdcd2"	"NM_008799"	0
"chr17"	15784187	15785072	886	"*"	"peak29871"	"Promoter (<=1kb)"	17	15773497	15784616	11120	2	"Prdm9"	"NM_001361436"	0
"chr17"	17171614	17171869	256	"*"	"peak29884"	"Promoter (<=1kb)"	17	17171798	17194419	22622	1	"BC002059"	"NR_166920"	0
"chr17"	17514260	17514759	500	"*"	"peak29888"	"Promoter (<=1kb)"	17	17514705	17539847	25143	1	"Gm6712"	"NM_001324550"	0
"chr17"	18058166	18058755	590	"*"	"peak29898"	"Exon (NM_001162909/Spaca6, exon 7 of 9)"	17	18051237	18059333	8097	1	"Spaca6"	"NM_001162909"	6929
"chr17"	21670391	21670938	548	"*"	"peak29923"	"Promoter (<=1kb)"	17	21670636	21685851	15216	1	"Zfp51"	"NM_001308323"	0
"chr17"	21786901	21787522	622	"*"	"peak29927"	"Promoter (<=1kb)"	17	21787240	21808961	21722	1	"Zfp948"	"NM_001002008"	0
"chr17"	22444629	22444790	162	"*"	"peak29940"	"Promoter (<=1kb)"	17	22416246	22444595	28350	2	"Zfp994"	"NM_001205095"	-34
"chr17"	23086017	23086363	347	"*"	"peak29949"	"Promoter (<=1kb)"	17	23065671	23086108	20438	2	"Zfp945"	"NM_001110254"	0
"chr17"	23990534	23990768	235	"*"	"peak29971"	"Promoter (<=1kb)"	17	23971769	23990576	18808	2	"Flywch1"	"NM_001357993"	0
"chr17"	24470166	24470686	521	"*"	"peak30010"	"Promoter (<=1kb)"	17	24442206	24470383	28178	2	"Ccnf"	"NM_007634"	0
"chr17"	24768598	24769152	555	"*"	"peak30035"	"Promoter (<=1kb)"	17	24768924	24815488	46565	1	"Pkd1"	"NM_013630"	0
"chr17"	26051829	26052170	342	"*"	"peak30121"	"Promoter (<=1kb)"	17	26049608	26051893	2286	2	"Stub1"	"NM_019719"	0
"chr17"	29251307	29251720	414	"*"	"peak30347"	"Promoter (<=1kb)"	17	29251634	29262346	10713	1	"Srsf3"	"NM_013663"	0
"chr17"	33110564	33110744	181	"*"	"peak30595"	"Promoter (<=1kb)"	17	33098195	33110577	12383	2	"Zfp870"	"NM_207245"	0
"chr17"	33937584	33937847	264	"*"	"peak30634"	"Promoter (<=1kb)"	17	33904666	33937651	32986	2	"Marchf2"	"NM_145486"	0
"chr17"	34109499	34110036	538	"*"	"peak30650"	"Promoter (<=1kb)"	17	34094640	34109607	14968	2	"Kifc1"	"NM_001195298"	0
"chr17"	35113028	35113491	464	"*"	"peak30746"	"Promoter (<=1kb)"	17	35113535	35115820	2286	1	"Zbtb12"	"NM_198886"	-44
"chr17"	35383822	35384514	693	"*"	"peak30770"	"Promoter (<=1kb)"	17	35368062	35383853	15792	2	"Prrc2a"	"NM_001199044"	0
"chr17"	35460295	35460820	526	"*"	"peak30777"	"Promoter (<=1kb)"	17	35460722	35472683	11962	1	"Ddx39b"	"NM_019693"	0
"chr17"	36152094	36152602	509	"*"	"peak30821"	"Promoter (<=1kb)"	17	36152390	36170562	18173	1	"Mdc1"	"NM_001010833"	0
"chr17"	37339525	37340007	483	"*"	"peak30900"	"Distal Intergenic"	17	37321632	37334290	12659	2	"Mog"	"NM_010814"	-5235
"chr17"	41245387	41245698	312	"*"	"peak30922"	"Promoter (<=1kb)"	17	41231700	41245465	13766	2	"Cenpq"	"NM_031863"	0
"chr17"	46638867	46639251	385	"*"	"peak31124"	"Promoter (<=1kb)"	17	46614146	46638949	24804	2	"Abcc10"	"NM_001347396"	0
"chr17"	46694273	46694666	394	"*"	"peak31127"	"Promoter (<=1kb)"	17	46694692	46731844	37153	1	"Zfp318"	"NM_021346"	-26
"chr17"	47063029	47063362	334	"*"	"peak31163"	"Promoter (<=1kb)"	17	47046637	47063140	16504	2	"Cnpy3"	"NM_001305988"	0
"chr17"	47201427	47201685	259	"*"	"peak31173"	"Promoter (<=1kb)"	17	47201547	47203389	1843	1	"Tbcc"	"NM_178385"	0
"chr17"	47321434	47321678	245	"*"	"peak31183"	"Promoter (<=1kb)"	17	47239217	47321458	82242	2	"Ubr2"	"NM_001177374"	0
"chr17"	52546228	52546402	175	"*"	"peak31400"	"Distal Intergenic"	17	52611536	52633638	22103	1	"Gm41600"	"NR_169078"	-65134
"chr17"	53996213	53996885	673	"*"	"peak31419"	"Promoter (<=1kb)"	17	53981815	53996343	14529	2	"Sgo1"	"NM_028232"	0
"chr17"	56343572	56343914	343	"*"	"peak31453"	"Promoter (<=1kb)"	17	56323750	56343637	19888	2	"Sh3gl1"	"NM_001252471"	0
"chr17"	56980051	56980465	415	"*"	"peak31508"	"Promoter (<=1kb)"	17	56980225	57018769	38545	1	"Ranbp3"	"NM_001252466"	0
"chr17"	57297137	57297338	202	"*"	"peak31523"	"Promoter (<=1kb)"	17	57297264	57303371	6108	1	"Clpp"	"NM_017393"	0
"chr17"	65920488	65921287	800	"*"	"peak31639"	"Promoter (<=1kb)"	17	65887048	65920550	33503	2	"Vapa"	"NM_001355402"	0
"chr17"	66408416	66409008	593	"*"	"peak31679"	"Promoter (<=1kb)"	17	66385790	66408554	22765	2	"Ndufv2"	"NM_001278415"	0
"chr17"	66578982	66579202	221	"*"	"peak31687"	"Distal Intergenic"	17	66430515	66459169	28655	1	"Ddx11"	"NM_001348292"	148467
"chr17"	69724224	69724479	256	"*"	"peak31838"	"Exon (NR_026848/C030034I22Rik, exon 1 of 1)"	17	69723442	69726187	2746	1	"C030034I22Rik"	"NR_026848"	782
"chr17"	71309155	71309836	682	"*"	"peak31896"	"Promoter (<=1kb)"	17	71300788	71309528	8741	2	"Myl12a"	"NM_026064"	0
"chr17"	71781875	71782616	742	"*"	"peak31929"	"Promoter (<=1kb)"	17	71651486	71782338	130853	2	"Smchd1"	"NM_028887"	0
"chr17"	71922993	71923322	330	"*"	"peak31934"	"Promoter (<=1kb)"	17	71923210	71966026	42817	1	"Wdr43"	"NM_175639"	0
"chr17"	79043911	79044492	582	"*"	"peak32137"	"Promoter (<=1kb)"	17	78957342	79043990	86649	2	"Strn"	"NM_011500"	0
"chr17"	79142688	79143279	592	"*"	"peak32139"	"Promoter (<=1kb)"	17	79142945	79155737	12793	1	"Gpatch11"	"NM_181649"	0
"chr17"	80203385	80203784	400	"*"	"peak32177"	"Promoter (<=1kb)"	17	80155819	80203552	47734	2	"Atl2"	"NM_001286647"	0
"chr17"	80514295	80515143	849	"*"	"peak32188"	"Promoter (<=1kb)"	17	80507509	80514734	7226	2	"Srsf7"	"NM_001195485"	0
"chr17"	80531751	80531969	219	"*"	"peak32191"	"Promoter (<=1kb)"	17	80531880	80535926	4047	1	"Gemin6"	"NM_001355458"	0
"chr17"	85397592	85398189	598	"*"	"peak32371"	"Promoter (<=1kb)"	17	85398054	85437918	39865	1	"Camkmt"	"NM_001364946"	0
"chr18"	6516017	6516668	652	"*"	"peak32798"	"Promoter (<=1kb)"	18	6435951	6516108	80158	2	"Epc1"	"NM_007935"	0
"chr18"	7869054	7869221	168	"*"	"peak32830"	"Promoter (<=1kb)"	18	7869197	7929028	59832	1	"Wac"	"NM_001146298"	0
"chr18"	9449268	9449417	150	"*"	"peak32852"	"Intron (NM_026484/Ccny, intron 1 of 9)"	18	9312304	9450154	137851	2	"Ccny"	"NM_026484"	737
"chr18"	9449903	9450503	601	"*"	"peak32853"	"Promoter (<=1kb)"	18	9312304	9450154	137851	2	"Ccny"	"NM_026484"	0
"chr18"	10181763	10182480	718	"*"	"peak32879"	"Promoter (<=1kb)"	18	10064401	10181792	117392	2	"Rock1"	"NM_009071"	0
"chr18"	10609988	10610436	449	"*"	"peak32888"	"Promoter (<=1kb)"	18	10566512	10610352	43841	2	"Esco1"	"NM_001081222"	0
"chr18"	11790686	11791007	322	"*"	"peak32945"	"5' UTR"	18	11790406	11876264	85859	1	"Rbbp8"	"NR_045526"	280
"chr18"	13106752	13107567	816	"*"	"peak33029"	"Promoter (<=1kb)"	18	13107517	13126007	18491	1	"Impact"	"NM_001357396"	0
"chr18"	14916004	14916557	554	"*"	"peak33106"	"Promoter (<=1kb)"	18	14916302	15035160	118859	1	"Taf4b"	"NM_001100449"	0
"chr18"	21029328	21029649	322	"*"	"peak33168"	"Promoter (<=1kb)"	18	20950280	21029439	79160	2	"Trappc8"	"NM_001379370"	0
"chr18"	31742930	31743229	300	"*"	"peak33336"	"Promoter (<=1kb)"	18	31713217	31742983	29767	2	"Slc25a46"	"NM_026165"	0
"chr18"	32043545	32043908	364	"*"	"peak33355"	"3' UTR"	18	32042147	32044956	2810	2	"Sft2d3"	"NM_026006"	1048
"chr18"	32200637	32201310	674	"*"	"peak33366"	"Promoter (<=1kb)"	18	32200787	32237384	36598	1	"Iws1"	"NM_173441"	0
"chr18"	32970190	32970397	208	"*"	"peak33401"	"Promoter (<=1kb)"	18	32796695	32970340	173646	2	"4930455D15Rik"	"NR_045381"	0
"chr18"	34213623	34213869	247	"*"	"peak33436"	"Distal Intergenic"	18	33929380	34140259	210880	2	"Epb41l4a"	"NM_013512"	-73364
"chr18"	34463893	34464279	387	"*"	"peak33456"	"Promoter (<=1kb)"	18	34464198	34469652	5455	1	"Srp19"	"NM_025527"	0
"chr18"	34757096	34757256	161	"*"	"peak33471"	"Promoter (<=1kb)"	18	34757677	34766330	8654	1	"Kif20a"	"NM_001166407"	-421
"chr18"	34757524	34757734	211	"*"	"peak33472"	"Promoter (<=1kb)"	18	34757677	34766330	8654	1	"Kif20a"	"NM_001166407"	0
"chr18"	35731570	35731810	241	"*"	"peak33523"	"Promoter (<=1kb)"	18	35731670	35750239	18570	1	"Paip2"	"NM_001357470"	0
"chr18"	37777171	37777460	290	"*"	"peak33607"	"Promoter (<=1kb)"	18	37773544	37777257	3714	2	"Taf7"	"NM_175770"	0
"chr18"	38429558	38430246	689	"*"	"peak33652"	"Promoter (<=1kb)"	18	38429688	38450902	21215	1	"Rnf14"	"NM_001164622"	0
"chr18"	38483070	38483502	433	"*"	"peak33658"	"Promoter (<=1kb)"	18	38479249	38483181	3933	2	"Gm52329"	"NR_166729"	0
"chr18"	39622869	39623144	276	"*"	"peak33707"	"Promoter (<=1kb)"	18	39543598	39622829	79232	2	"Nr3c1"	"NM_001361211"	-40
"chr18"	40352286	40352668	383	"*"	"peak33724"	"Promoter (<=1kb)"	18	40337918	40352452	14535	2	"Yipf5"	"NM_023311"	0
"chr18"	42394929	42395455	527	"*"	"peak33750"	"Promoter (<=1kb)"	18	42335363	42395190	59828	2	"Lars"	"NM_134137"	0
"chr18"	42408061	42408710	650	"*"	"peak33752"	"Promoter (<=1kb)"	18	42407445	42408262	818	2	"Gm4013"	"NR_033452"	0
"chr18"	44961790	44962199	410	"*"	"peak33809"	"Exon (NM_001163013/Ythdc2, exon 1 of 30)"	18	44961732	45022787	61056	1	"Ythdc2"	"NM_001163013"	58
"chr18"	46658793	46659617	825	"*"	"peak33856"	"Promoter (<=1kb)"	18	46637673	46659038	21366	2	"Fem1c"	"NM_173423"	0
"chr18"	49888362	49889077	716	"*"	"peak33910"	"Promoter (<=1kb)"	18	49829212	49888668	59457	2	"Dtwd2"	"NM_001170960"	0
"chr18"	50112194	50112673	480	"*"	"peak33914"	"Promoter (<=1kb)"	18	50112494	50226296	113803	1	"Tnfaip8"	"NM_001177759"	0
"chr18"	53765529	53765767	239	"*"	"peak33970"	"Distal Intergenic"	18	53781223	53838490	57268	1	"Gm19466"	"NR_040349"	-15456
"chr18"	55530456	55530642	187	"*"	"peak34015"	"Distal Intergenic"	18	55021117	55125663	104547	2	"Zfp608"	"NM_001360787"	-404793
"chr18"	57382610	57382799	190	"*"	"peak34057"	"Intron (NM_001001979/Megf10, intron 8 of 24)"	18	57487805	57525791	37987	1	"Prrc1"	"NM_028447"	-105006
"chr18"	57697221	57697427	207	"*"	"peak34070"	"Intron (NM_001311063/Ccdc192, intron 3 of 5)"	18	57679086	57685469	6384	2	"4930511M06Rik"	"NR_015494"	-11752
"chr18"	60659017	60659725	709	"*"	"peak34125"	"Promoter (<=1kb)"	18	60659226	60691838	32613	1	"Dctn4"	"NM_001357462"	0
"chr18"	61687911	61688472	562	"*"	"peak34178"	"Promoter (<=1kb)"	18	61688344	61723391	35048	1	"Csnk1a1"	"NM_001357498"	0
"chr18"	62681557	62682049	493	"*"	"peak34214"	"Promoter (<=1kb)"	18	62637130	62681934	44805	2	"Fbxo38"	"NM_001361088"	0
"chr18"	63825166	63825649	484	"*"	"peak34264"	"Promoter (<=1kb)"	18	63795872	63825430	29559	2	"Txnl1"	"NM_016792"	0
"chr18"	63841537	63841830	294	"*"	"peak34266"	"Promoter (<=1kb)"	18	63826753	63841644	14892	2	"Gm41754"	"NR_166730"	0
"chr18"	64310075	64310224	150	"*"	"peak34284"	"Intron (NR_045366/St8sia3os, intron 2 of 5)"	18	64387430	64409215	21786	1	"St8sia3"	"NM_009182"	-77206
"chr18"	65563493	65564138	646	"*"	"peak34354"	"Promoter (<=1kb)"	18	65564061	65611896	47836	1	"Malt1"	"NM_001365019"	0
"chr18"	65933084	65933715	632	"*"	"peak34370"	"Promoter (<=1kb)"	18	65933649	65950728	17080	1	"Sec11c"	"NM_025468"	0
"chr18"	67502764	67502970	207	"*"	"peak34449"	"Distal Intergenic"	18	67523801	67535819	12019	1	"Tubb6"	"NM_026473"	-20831
"chr18"	68281140	68281295	156	"*"	"peak34491"	"Intron (NM_172631/Ldlrad4, intron 3 of 5)"	18	68361017	68388620	27604	1	"Ldlrad4"	"NM_001357444"	-79722
"chr18"	68432807	68433564	758	"*"	"peak34501"	"Promoter (<=1kb)"	18	68393256	68433404	40149	2	"Fam210a"	"NM_153794"	0
"chr18"	80194780	80195195	416	"*"	"peak34889"	"Promoter (<=1kb)"	18	80170351	80194697	24347	2	"Adnp2"	"NM_175028"	-83
"chr18"	90528202	90528578	377	"*"	"peak35228"	"Promoter (<=1kb)"	18	90528278	90561391	33114	1	"Tmx3"	"NM_198295"	0
"chr19"	3757942	3758522	581	"*"	"peak35265"	"Promoter (<=1kb)"	19	3758293	3767882	9590	1	"1810055G02Rik"	"NM_001358256"	0
"chr19"	4383816	4384243	428	"*"	"peak35317"	"Intron (NM_001001984/Kdm2a, intron 12 of 20)"	19	4336027	4356250	20224	2	"Grk2"	"NM_130863"	-27566
"chr19"	4560038	4560643	606	"*"	"peak35321"	"Promoter (<=1kb)"	19	4560500	4671780	111281	1	"Pcx"	"NM_001162946"	0
"chr19"	5156970	5157263	294	"*"	"peak35369"	"Promoter (<=1kb)"	19	5149235	5157024	7790	2	"Rab1b"	"NM_029576"	0
"chr19"	5416640	5416818	179	"*"	"peak35387"	"Promoter (<=1kb)"	19	5416841	5421539	4699	1	"Eif1ad"	"NM_027236"	-23
"chr19"	7017268	7017872	605	"*"	"peak35502"	"Promoter (<=1kb)"	19	6998064	7017394	19331	2	"Stip1"	"NM_016737"	0
"chr19"	7472166	7472351	186	"*"	"peak35534"	"Intron (NM_001163505/Atl3, intron 1 of 12)"	19	7471803	7515974	44172	1	"Atl3"	"NM_146091"	363
"chr19"	8718608	8719199	592	"*"	"peak35573"	"Promoter (<=1kb)"	19	8718788	8733006	14219	1	"Stx5a"	"NM_001167799"	0
"chr19"	8751732	8751952	221	"*"	"peak35575"	"Promoter (<=1kb)"	19	8751849	8754326	2478	1	"Gm2518"	"NR_015538"	0
"chr19"	14575398	14576161	764	"*"	"peak35746"	"Promoter (<=1kb)"	19	14425436	14575547	150112	2	"Tle4"	"NM_001302947"	0
"chr19"	15902002	15902541	540	"*"	"peak35758"	"Promoter (<=1kb)"	19	15882487	15902423	19937	2	"Psat1"	"NM_177420"	0
"chr19"	17636204	17636390	187	"*"	"peak35804"	"Intron (NM_001190483/Pcsk5, intron 7 of 37)"	19	17409678	17814996	405319	2	"Pcsk5"	"NM_001190483"	178606
"chr19"	18647925	18648305	381	"*"	"peak35825"	"Promoter (<=1kb)"	19	18648123	18684565	36443	1	"Carnmt1"	"NM_001377051"	0
"chr19"	18690225	18690607	383	"*"	"peak35826"	"Promoter (<=1kb)"	19	18690599	18695793	5195	1	"D030056L22Rik"	"NM_001374130"	0
"chr19"	21249085	21249755	671	"*"	"peak35847"	"Promoter (<=1kb)"	19	21249642	21264204	14563	1	"Zfand5"	"NM_009551"	0
"chr19"	21755359	21756004	646	"*"	"peak35858"	"Promoter (<=1kb)"	19	21755704	21835724	80021	1	"Cemip2"	"NM_001033759"	0
"chr19"	27407054	27407555	502	"*"	"peak36034"	"Promoter (<=1kb)"	19	27407437	27410031	2595	1	"C030016D13Rik"	"NR_027987"	0
"chr19"	27988395	27989161	767	"*"	"peak36044"	"Promoter (<=1kb)"	19	27739121	27988566	249446	2	"Rfx3"	"NM_001166414"	0
"chr19"	28967673	28967867	195	"*"	"peak36085"	"Promoter (<=1kb)"	19	28967767	28993166	25400	1	"Cdc37l1"	"NM_001302382"	0
"chr19"	29499552	29499764	213	"*"	"peak36108"	"Promoter (<=1kb)"	19	29499682	29583321	83640	1	"Ric1"	"NM_001081319"	0
"chr19"	31060082	31060479	398	"*"	"peak36142"	"Promoter (<=1kb)"	19	31060241	31063992	3752	1	"Cstf2t"	"NM_031249"	0
"chr19"	40600639	40600913	275	"*"	"peak36413"	"Promoter (<=1kb)"	19	40600810	40730046	129237	1	"Entpd1"	"NM_001304721"	0
"chr19"	40861698	40862084	387	"*"	"peak36426"	"Intron (NR_045343/E030044B06Rik, intron 1 of 4)"	19	40856760	40871083	14324	1	"E030044B06Rik"	"NR_045343"	4938
"chr19"	41969277	41970384	1108	"*"	"peak36472"	"Promoter (<=1kb)"	19	41932146	41969575	37430	2	"Mms19"	"NM_028152"	0
"chr19"	44919256	44919645	390	"*"	"peak36607"	"Promoter (<=1kb)"	19	44919558	44972224	52667	1	"Slf2"	"NM_001081225"	0
"chr19"	46044808	46045085	278	"*"	"peak36683"	"Promoter (<=1kb)"	19	46044978	46061348	16371	1	"Pprc1"	"NM_001081214"	0
"chr19"	46385139	46385677	539	"*"	"peak36695"	"Promoter (<=1kb)"	19	46385335	46477243	91909	1	"Sufu"	"NM_001025391"	0
"chr19"	46587223	46587586	364	"*"	"peak36705"	"Promoter (<=1kb)"	19	46587545	46645828	58284	1	"Wbp1l"	"NM_001177812"	0
"chr19"	46749571	46750282	712	"*"	"peak36719"	"Promoter (<=1kb)"	19	46750048	46867019	116972	1	"Cnnm2"	"NM_001102471"	0
"chr19"	46790871	46791040	170	"*"	"peak36723"	"Intron (NM_001102471/Cnnm2, intron 1 of 6)"	19	46750048	46867019	116972	1	"Cnnm2"	"NM_033569"	40823
"chr19"	47079010	47079309	300	"*"	"peak36736"	"Promoter (<=1kb)"	19	47071910	47079086	7177	2	"Atp5md"	"NM_023211"	0
