X,norm_foldChange,LOGFC,pvalue,pvalue.adj.FDR,STATE
Slmapos2,0.391734259,-1.35205279,1.00E-10,3.21E-10,DOWN
Akap12,0.391663357,-1.352313934,0,0,DOWN
Gm10638,0.391586479,-1.352597143,2.22E-16,8.96E-16,DOWN
Enkur,0.39123902,-1.353877831,0.006417396,0.012475433,DOWN
Aqp4,0.39123902,-1.353877831,0.001956677,0.004006905,DOWN
Pcdh15,0.39123902,-1.353877831,2.58E-05,6.11E-05,DOWN
Eaf2,0.39123902,-1.353877831,7.08E-06,1.74E-05,DOWN
L1td1,0.39123902,-1.353877831,0,0,DOWN
Magi3,0.391003334,-1.354747187,0,0,DOWN
Plce1,0.390890736,-1.355162702,0,0,DOWN
Itga1,0.39033962,-1.35719819,3.81E-13,1.36E-12,DOWN
Rad51ap2,0.390260922,-1.357489085,8.26E-06,2.03E-05,DOWN
Dact3,0.390249376,-1.357531768,0,0,DOWN
Als2,0.389792665,-1.359221153,1.11E-16,4.51E-16,DOWN
Snhg12,0.389747639,-1.359387813,0,0,DOWN
Notch3,0.389648617,-1.359754398,0.001349112,0.00280865,DOWN
Spry4,0.389648617,-1.359754398,2.80E-05,6.60E-05,DOWN
Col4a2,0.389605647,-1.359913506,0,0,DOWN
Pde5a,0.389602037,-1.359926876,0,0,DOWN
Akt1,0.389426889,-1.360575592,0,0,DOWN
Gm43848,0.389179867,-1.361491016,4.79E-06,1.20E-05,DOWN
Gm49359,0.389149068,-1.361605194,0,0,DOWN
A430110L20Rik,0.388823964,-1.362810956,0.00625865,0.012183587,DOWN
Mid1,0.388595513,-1.363658852,0,0,DOWN
Tnrc6c,0.388579591,-1.363717965,0,0,DOWN
Tcf21,0.38818644,-1.365178373,8.72E-12,2.94E-11,DOWN
Taf15,0.388142468,-1.365341803,0,0,DOWN
Nexn,0.388037064,-1.365733636,0,0,DOWN
Tmlhe,0.387914042,-1.366191093,2.69E-10,8.42E-10,DOWN
AC163032.1,0.387548086,-1.367552768,0.000293317,0.000643833,DOWN
Cenpf,0.386971319,-1.369701453,1.55E-15,6.07E-15,DOWN
Epp13,0.386636208,-1.370951345,0.005242611,0.010281546,DOWN
Slc4a4,0.386106662,-1.372928646,0,0,DOWN
Spns2,0.385728611,-1.374341934,0.000621416,0.001330079,DOWN
Tchh,0.385442886,-1.375410993,0,0,DOWN
Gm47123,0.38512591,-1.376597908,0.022415944,0.040787742,DOWN
Hpgd,0.384926451,-1.377345284,0,0,DOWN
Gls,0.384772259,-1.377923305,0,0,DOWN
Sav1,0.384676386,-1.378282823,0,0,DOWN
Ankmy1,0.384645104,-1.378400151,0.016968789,0.031442869,DOWN
AW011738,0.384553658,-1.37874318,0,0,DOWN
Lrba,0.384147404,-1.380268093,0,0,DOWN
Fbxo41,0.38382919,-1.381463663,0.000344887,0.000752108,DOWN
Prps1l3,0.383678846,-1.382028872,0,0,DOWN
Serac1,0.383414239,-1.383024177,0.015358853,0.0286151,DOWN
Fry,0.383365247,-1.383208535,0,0,DOWN
Ephb1,0.382929519,-1.384849219,1.11E-15,4.36E-15,DOWN
Khsrp,0.382862366,-1.38510224,0,0,DOWN
Fam13b,0.382804799,-1.385319179,0,0,DOWN
Hist1h3i,0.38267655,-1.385802599,2.87E-09,8.57E-09,DOWN
Zfp599,0.38264036,-1.385939041,0,0,DOWN
Arhgdig,0.381961083,-1.388502443,0,0,DOWN
Rpl9-ps6,0.381676145,-1.389579075,0,0,DOWN
Pms1,0.381334235,-1.390872039,0,0,DOWN
Lrrc10b,0.380742363,-1.393112995,7.35E-05,0.000168711,DOWN
Spaca6,0.380735261,-1.393139907,0,0,DOWN
Exph5,0.380621514,-1.393570987,0,0,DOWN
Marveld1,0.380598018,-1.393660045,0,0,DOWN
Gm26945,0.380371269,-1.394519816,0.018458077,0.034030414,DOWN
Hist1h2bn,0.380371269,-1.394519816,5.21E-05,0.000120819,DOWN
Ppp6r1,0.379540505,-1.397674234,0,0,DOWN
Khdc3,0.379454712,-1.398000385,0.01249925,0.023549,DOWN
Grk2,0.379175423,-1.399062641,0,0,DOWN
Dlgap2,0.378752668,-1.400672043,0.007407943,0.014301305,DOWN
Pitpnm2,0.378553796,-1.401429761,8.07E-09,2.37E-08,DOWN
T2,0.378369315,-1.402133,0.027523971,0.049445695,DOWN
Tex15,0.378309342,-1.402361691,0,0,DOWN
Foxk2,0.378208313,-1.40274702,0,0,DOWN
Smad7,0.378201898,-1.402771492,0,0,DOWN
Hsp90b1,0.377991376,-1.403574776,0,0,DOWN
Spred3,0.377936893,-1.403782737,8.66E-09,2.53E-08,DOWN
Rnf217,0.377679354,-1.404766173,0,0,DOWN
Lemd2,0.377266198,-1.406345251,0,0,DOWN
Slc25a37,0.376893589,-1.407770839,0,0,DOWN
Tmod1,0.376770121,-1.408243535,6.90E-09,2.03E-08,DOWN
Fgd6,0.376770121,-1.408243535,2.84E-09,8.50E-09,DOWN
Kcnq1ot1,0.376738969,-1.408362826,0,0,DOWN
Dnajc21,0.376586481,-1.408946887,0,0,DOWN
Gm4425,0.376567557,-1.409019386,7.93E-09,2.33E-08,DOWN
C030034I22Rik,0.376484264,-1.409338531,1.06E-13,3.87E-13,DOWN
Plscr2,0.376414956,-1.409604144,0,0,DOWN
Trim33,0.376379497,-1.409740056,0,0,DOWN
She,0.376367361,-1.409786573,4.99E-05,0.000115831,DOWN
Zbtb26,0.376003551,-1.411181807,0,0,DOWN
Rpl10l,0.375896313,-1.411593329,0.007872484,0.015156233,DOWN
Gm16503,0.375896313,-1.411593329,0,0,DOWN
Btg4,0.375732595,-1.412221818,0.000137405,0.000309607,DOWN
Tnnc1,0.375658705,-1.412505561,0.004752955,0.009369543,DOWN
Hnrnpd,0.375119375,-1.414578316,0,0,DOWN
Palmd,0.375019312,-1.414963205,0,0,DOWN
Gm11772,0.374937394,-1.415278376,0.006749589,0.013095486,DOWN
Nrcam,0.374179179,-1.418198812,5.02E-05,0.000116387,DOWN
Lrrc4b,0.37388842,-1.419320306,0,0,DOWN
Gm14399,0.373455428,-1.420992027,1.72E-08,4.97E-08,DOWN
Zfp91,0.373358544,-1.421366348,0,0,DOWN
Unc5a,0.372667547,-1.424038903,4.61E-05,0.000107346,DOWN
Gm26513,0.371918574,-1.426941294,0.011560014,0.02187944,DOWN
Qk,0.371904927,-1.426994234,0,0,DOWN
Slc25a28,0.371836109,-1.427261217,0,0,DOWN
Lrguk,0.371765585,-1.427534873,5.19E-07,1.38E-06,DOWN
Nid1,0.371757903,-1.427564681,0,0,DOWN
Rpsa,0.371584132,-1.4282392,0,0,DOWN
Mta1,0.371402408,-1.428944925,0,0,DOWN
Bcl6,0.371046038,-1.430329892,5.11E-05,0.000118496,DOWN
Mfsd2a,0.369720874,-1.435491597,0.004426959,0.008748692,DOWN
F930015N05Rik,0.369599694,-1.435964534,6.22E-15,2.38E-14,DOWN
B230334C09Rik,0.369503519,-1.436339992,2.19E-06,5.63E-06,DOWN
Cep350,0.369269346,-1.43725459,0,0,DOWN
Syn3,0.369152946,-1.437709422,4.44E-16,1.78E-15,DOWN
Ttll4,0.368868301,-1.43882228,0,0,DOWN
Trhde,0.368667538,-1.439607706,0.004597814,0.009077276,DOWN
Ccnyl1,0.368558497,-1.440034475,0,0,DOWN
Gm340,0.367881466,-1.442687098,1.09E-08,3.17E-08,DOWN
Epb41l4b,0.367835331,-1.442868035,4.77E-14,1.77E-13,DOWN
Rbm46,0.367642892,-1.443623002,7.74E-08,2.15E-07,DOWN
Tusc1,0.367402089,-1.444568266,0,0,DOWN
Pidd1,0.367382982,-1.444643295,0.005561935,0.010880827,DOWN
Sik3,0.367297528,-1.44497891,0,0,DOWN
Ttc22,0.366946401,-1.446358748,2.59E-05,6.14E-05,DOWN
Dynlt1b,0.366836586,-1.446790563,1.55E-15,6.07E-15,DOWN
Gspt2,0.3667693,-1.447055209,0,0,DOWN
H2-M3,0.366689931,-1.447367443,0,0,DOWN
Cemip,0.366594042,-1.447744755,1.31E-08,3.79E-08,DOWN
Car5b,0.366539587,-1.447959075,3.26E-11,1.07E-10,DOWN
Wnt11,0.366469931,-1.448233266,0,0,DOWN
Pde1c,0.366442181,-1.448342516,0.019650949,0.03602492,DOWN
Gm45889,0.366320272,-1.448822555,0,0,DOWN
Gm31251,0.366159596,-1.449455491,2.49E-08,7.11E-08,DOWN
Gm15614,0.366132773,-1.44956118,2.78E-06,7.07E-06,DOWN
Fam46a,0.36608794,-1.449737847,0,0,DOWN
Cntn3,0.365943394,-1.450307594,0.001212737,0.002534337,DOWN
Spock2,0.365895602,-1.450496022,0,0,DOWN
Atxn2,0.365569491,-1.451782419,0,0,DOWN
Gm49035,0.365156419,-1.453413505,0.000853049,0.001807874,DOWN
Fxyd4,0.365156419,-1.453413505,2.64E-05,6.24E-05,DOWN
Per1,0.365055435,-1.453812536,0,0,DOWN
Zfp146,0.364585038,-1.45567274,0,0,DOWN
Zfp605,0.364257019,-1.456971324,0,0,DOWN
Iqgap2,0.363922782,-1.458295726,1.89E-12,6.54E-12,DOWN
Adamts5,0.363171873,-1.461275623,5.79E-06,1.44E-05,DOWN
Dclk2,0.362738164,-1.462999554,1.03E-05,2.51E-05,DOWN
Sestd1,0.362721287,-1.463066678,0,0,DOWN
Trap1a,0.362471445,-1.464060749,4.63E-05,0.000107663,DOWN
Ptbp2,0.362471445,-1.464060749,0,0,DOWN
Ccdc18,0.3621796,-1.465222807,0,0,DOWN
Trim14,0.362061873,-1.465691835,3.56E-09,1.06E-08,DOWN
Rcor1,0.361929634,-1.466218857,0,0,DOWN
Zfp652,0.361495018,-1.467952331,0,0,DOWN
Col11a1,0.361282527,-1.468800614,0,0,DOWN
Cdh1,0.361143711,-1.469355049,0.000339133,0.000739723,DOWN
Nectin3,0.361086977,-1.469581704,0,0,DOWN
Tac2,0.360673471,-1.471234782,9.85E-06,2.41E-05,DOWN
Rassf6,0.360351729,-1.472522328,0.007373568,0.01423911,DOWN
Hcn2,0.360351729,-1.472522328,0.001763565,0.003626837,DOWN
Map3k3,0.360351729,-1.472522328,0,0,DOWN
Stfa1,0.360128739,-1.473415361,0,0,DOWN
Fam189a2,0.359706323,-1.475108576,2.45E-11,8.09E-11,DOWN
Cop1,0.359409633,-1.476299019,0,0,DOWN
4831440E17Rik,0.359281377,-1.476813938,3.21E-07,8.63E-07,DOWN
Agap3,0.359146791,-1.47735447,0,0,DOWN
4732440D04Rik,0.359033369,-1.477810159,0,0,DOWN
Usp6nl,0.358961801,-1.478097768,0,0,DOWN
Gkap1,0.358943346,-1.478171941,0,0,DOWN
Gm17586,0.358544951,-1.479774092,0,0,DOWN
Ext1,0.358297911,-1.480768464,0,0,DOWN
Ccdc152,0.35813418,-1.481427881,1.65E-05,3.97E-05,DOWN
Irf2bp2,0.358088233,-1.481612985,0,0,DOWN
Tnfaip2,0.357794394,-1.482797312,0,0,DOWN
Kcmf1,0.357239056,-1.485038279,0,0,DOWN
Sik1,0.357218236,-1.485122365,0,0,DOWN
Kcnt1,0.357115409,-1.485537708,0,0,DOWN
Gm30003,0.356598065,-1.48762922,0.000850691,0.001803072,DOWN
Tshz3,0.355831187,-1.490735131,0,0,DOWN
Heca,0.35582418,-1.490763543,0,0,DOWN
Ino80dos,0.35553991,-1.491916579,0,0,DOWN
Pcdhb15,0.355013185,-1.49405549,0.011100428,0.021047841,DOWN
Lmtk2,0.355013185,-1.49405549,0,0,DOWN
Ccdc73,0.35446042,-1.496303554,0,0,DOWN
Rps20,0.354062191,-1.497925305,0,0,DOWN
Pnmal1,0.354057914,-1.497942729,0,0,DOWN
Tanc2,0.354045928,-1.497991572,0,0,DOWN
Henmt1,0.353873496,-1.498694384,0.005175485,0.010159969,DOWN
Lingo4,0.35374528,-1.499217195,0.000103571,0.000235408,DOWN
Ebf4,0.353508254,-1.500184195,0,0,DOWN
Gm26518,0.353377179,-1.50071922,0,0,DOWN
Pgbd5,0.353377179,-1.50071922,0,0,DOWN
Tmem204,0.353201893,-1.50143502,1.43E-09,4.34E-09,DOWN
Zfp976,0.353093215,-1.501878994,0,0,DOWN
Zfpm2,0.352700683,-1.503483726,0,0,DOWN
Rps24,0.352683799,-1.50355279,0,0,DOWN
Camk2n2,0.352502483,-1.504294674,0.001052342,0.002212702,DOWN
6430573F11Rik,0.352402794,-1.504702734,0,0,DOWN
Gm17590,0.352115118,-1.505880925,0.013000285,0.024451063,DOWN
Il18bp,0.352115118,-1.505880925,3.05E-08,8.68E-08,DOWN
Arhgef5,0.351920573,-1.506678237,0,0,DOWN
Hba-a1,0.351718924,-1.507505135,0,0,DOWN
Gm21994,0.351642321,-1.50781938,2.09E-12,7.24E-12,DOWN
Polh,0.351586417,-1.508048762,2.42E-06,6.17E-06,DOWN
Zdhhc5,0.351497513,-1.508413612,0,0,DOWN
Erbb3,0.351487462,-1.508454869,4.44E-08,1.25E-07,DOWN
Fzd8,0.351264598,-1.509369911,0,0,DOWN
Chrdl1,0.351242466,-1.509460815,1.92E-07,5.22E-07,DOWN
Camk1d,0.351111941,-1.509997033,0.006403107,0.012451325,DOWN
Nat8l,0.351111941,-1.509997033,5.58E-05,0.000129098,DOWN
Gm29609,0.350683756,-1.511757491,0.006407117,0.012457899,DOWN
Fam241a,0.350610352,-1.5120595,0,0,DOWN
Sppl3,0.350118282,-1.514085698,0,0,DOWN
Zfp182,0.349813712,-1.515341254,0,0,DOWN
Mybl1,0.349776189,-1.515496014,9.00E-06,2.20E-05,DOWN
Zdhhc18,0.349477551,-1.516728307,0,0,DOWN
Utp20,0.3493992,-1.517051791,0,0,DOWN
Akap5,0.349241611,-1.517702633,0,0,DOWN
Cdk14,0.349007804,-1.518668797,0,0,DOWN
Pla1a,0.348875559,-1.519215563,0.000134602,0.000303394,DOWN
Rnf17,0.34841108,-1.521137591,2.70E-09,8.07E-09,DOWN
Ube2m,0.348033489,-1.522701959,0,0,DOWN
Myh9,0.34787353,-1.523365188,0,0,DOWN
Susd4,0.347600822,-1.524496603,0,0,DOWN
Fancf,0.347324436,-1.52564418,0,0,DOWN
Ankrd40,0.347017818,-1.526918352,0,0,DOWN
Setbp1,0.346813281,-1.527768949,0,0,DOWN
Efcab7,0.346480855,-1.529152458,0,0,DOWN
Nlrp10,0.34645865,-1.529244918,4.25E-10,1.32E-09,DOWN
Olfml2a,0.346419275,-1.529408889,5.74E-14,2.12E-13,DOWN
Gm41307,0.346361603,-1.529649091,1.70E-05,4.09E-05,DOWN
Sox18,0.346269018,-1.530034787,0.004670489,0.009213401,DOWN
Sdk2,0.346015155,-1.531092869,0,0,DOWN
CAAA01147332.1,0.345594468,-1.532847973,4.92E-08,1.38E-07,DOWN
4933433G15Rik,0.345029687,-1.535207596,9.76E-06,2.38E-05,DOWN
Slc27a6,0.34492105,-1.535661917,7.31E-14,2.68E-13,DOWN
Rnf169,0.344535648,-1.537274833,0,0,DOWN
Tmtc1,0.344164806,-1.538828518,4.40E-11,1.43E-10,DOWN
Rack1,0.343152663,-1.543077542,0,0,DOWN
Aqp5,0.342962278,-1.543878188,0,0,DOWN
Serpinb6a,0.342932577,-1.544003133,0,0,DOWN
Fam46c,0.34266878,-1.545113339,0,0,DOWN
A730011C13Rik,0.342334142,-1.546522909,0.026440004,0.04759345,DOWN
Gm15675,0.342334142,-1.546522909,0.012365974,0.023315664,DOWN
Pcdhga3,0.342334142,-1.546522909,0.00795262,0.015297603,DOWN
Ccdc158,0.342334142,-1.546522909,0.000823288,0.001746861,DOWN
Nlrc5,0.342334142,-1.546522909,6.61E-06,1.63E-05,DOWN
Fam184b,0.342334142,-1.546522909,4.44E-09,1.32E-08,DOWN
Adamtsl1,0.342334142,-1.546522909,3.25E-09,9.69E-09,DOWN
Rab3b,0.342334142,-1.546522909,2.51E-11,8.27E-11,DOWN
Usp7,0.341973917,-1.548041802,0,0,DOWN
Nppc,0.341964051,-1.548083423,0,0,DOWN
Gm21781,0.341955873,-1.548117929,0,0,DOWN
Rpl12,0.341102948,-1.55172087,0,0,DOWN
Fbxo45,0.341093801,-1.551759558,0,0,DOWN
Pcdhb16,0.340207843,-1.555511693,1.32E-10,4.21E-10,DOWN
Cped1,0.34015367,-1.555741439,8.88E-16,3.50E-15,DOWN
Zfp869,0.339535771,-1.558364522,5.66E-14,2.09E-13,DOWN
Cdh3,0.338662999,-1.562077724,0,0,DOWN
Wnk3,0.338542467,-1.562591278,0,0,DOWN
Lonrf3,0.33842919,-1.563074086,4.51E-11,1.47E-10,DOWN
Ncmap,0.337644634,-1.566422467,0.008002702,0.015387958,DOWN
Lgalsl,0.336943054,-1.569423312,0,0,DOWN
Tead1,0.336737149,-1.570305207,0,0,DOWN
Gm49083,0.336596699,-1.570907068,1.28E-06,3.33E-06,DOWN
Gm45495,0.33632828,-1.572058002,0.018899504,0.034785916,DOWN
Gm2044,0.335946893,-1.573694906,0,0,DOWN
AC162302.1,0.33570832,-1.574719801,7.71E-12,2.60E-11,DOWN
Kif26b,0.335320467,-1.57638755,0,0,DOWN
Sirt1,0.335008875,-1.577728777,0,0,DOWN
Zfyve1,0.334852534,-1.57840221,0,0,DOWN
AC149090.1,0.33470617,-1.579032948,0,0,DOWN
Xpo5,0.334394606,-1.58037652,0,0,DOWN
Rragb,0.333860525,-1.582682573,0,0,DOWN
Gm4673,0.333745114,-1.58318138,0,0,DOWN
Gm26582,0.333556344,-1.583997615,0.004745066,0.009354923,DOWN
Mafb,0.333081868,-1.586051274,0,0,DOWN
9530082P21Rik,0.332824861,-1.587164894,1.40E-05,3.39E-05,DOWN
Rbak,0.332553167,-1.588343085,0,0,DOWN
4930532G15Rik,0.332363245,-1.589167247,3.06E-07,8.22E-07,DOWN
Ranbp9,0.33224266,-1.589690769,0,0,DOWN
Rab12,0.331537132,-1.592757634,0,0,DOWN
Vwa3b,0.331291106,-1.593828624,0.016414582,0.030458716,DOWN
Wnt2,0.331291106,-1.593828624,0.005488644,0.010743821,DOWN
Hist1h3a,0.33118838,-1.594276041,0,0,DOWN
Cacna1c,0.330923004,-1.59543251,0.000102993,0.000234148,DOWN
Sgcz,0.330251761,-1.598361841,1.92E-07,5.21E-07,DOWN
Prkch,0.330194634,-1.598611421,5.01E-06,1.25E-05,DOWN
A430106G13Rik,0.329960619,-1.599634246,0.001384429,0.002877635,DOWN
BC030499,0.329960619,-1.599634246,0.000240416,0.00053125,DOWN
Pcdhga10,0.329840196,-1.600160873,1.85E-14,6.96E-14,DOWN
Hs6st1,0.329819569,-1.600251096,0,0,DOWN
Rap2a,0.32877921,-1.60480902,0,0,DOWN
Nova2,0.328640777,-1.605416598,0.021889802,0.039878051,DOWN
AU015836,0.327186614,-1.61181437,2.23E-07,6.04E-07,DOWN
Vegfc,0.327119292,-1.612111251,7.15E-13,2.52E-12,DOWN
3-Mar,0.3267735,-1.613637105,0.001245178,0.002599661,DOWN
Tm4sf1,0.326287229,-1.615785572,0,0,DOWN
