x,norm_foldChange,logFC,pvalue,pvalue.adj.FDR,State
Ap3d1,0.653521924,-0.613692459,0,0,down
Exoc3l2,0.653497925,-0.61374544,2.50E-05,7.82E-05,down
Pam16,0.653486516,-0.613770627,0,0,down
Med17,0.653371612,-0.614024322,0,0,down
Atp11a,0.653354746,-0.614061563,6.57E-10,2.92E-09,down
Anapc1,0.653329884,-0.614116463,0,0,down
Slc25a18,0.653297534,-0.6141879,1.38E-05,4.43E-05,down
Vgll4,0.653295081,-0.614193317,0,0,down
Haus6,0.653193414,-0.614417851,9.46E-05,0.000279064,down
Rbm47,0.653169811,-0.614469983,1.85E-09,8.00E-09,down
Ctu2,0.653141657,-0.61453217,1.13E-12,5.99E-12,down
Stx18,0.653092561,-0.61464062,5.46E-14,3.15E-13,down
Pex11g,0.65306292,-0.6147061,2.45E-06,8.40E-06,down
Wapl,0.653053993,-0.61472582,0,0,down
Jtb,0.653039283,-0.614758317,0,0,down
Add1,0.653035428,-0.614766833,0,0,down
Tti1,0.653023256,-0.614793724,0.000477394,0.001302953,down
A4galt,0.652978577,-0.614892434,0.002576859,0.006487075,down
Ech1,0.652966088,-0.614920029,0,0,down
S1pr2,0.652948952,-0.614957891,0.000477753,0.001303755,down
Ntan1,0.652840562,-0.615197397,0,0,down
Psma3,0.652739075,-0.615421689,0,0,down
Map4,0.652706939,-0.615492717,0,0,down
Ubp1,0.652648233,-0.615622483,0,0,down
Abraxas2,0.652599622,-0.615729943,0,0,down
Fam120b,0.652583096,-0.615766477,2.77E-11,1.35E-10,down
Hlf,0.652547181,-0.615845879,0.006724987,0.015957022,down
Creb1,0.652547181,-0.615845879,1.67E-15,1.04E-14,down
Trappc13,0.652471305,-0.61601364,1.11E-16,7.31E-16,down
Zmpste24,0.652435476,-0.616092864,0,0,down
Exosc5,0.652370781,-0.616235928,0,0,down
Zfp800,0.652309337,-0.616371816,1.61E-12,8.50E-12,down
0610009B22Rik,0.652308003,-0.616374766,0,0,down
Tma16,0.652297719,-0.616397512,2.11E-15,1.32E-14,down
Prkra,0.652209689,-0.616592222,0,0,down
Tmem63b,0.652139177,-0.616748203,3.33E-16,2.15E-15,down
Eif6,0.65204767,-0.616950653,0,0,down
Traf3,0.651986711,-0.617085536,5.54E-05,0.000167576,down
Arhgef17,0.651986711,-0.617085536,9.21E-15,5.55E-14,down
Dlst,0.65194303,-0.617182195,0,0,down
Ppig,0.651736043,-0.617640312,0,0,down
Rfc4,0.651719681,-0.617676532,2.91E-12,1.50E-11,down
Med19,0.651709768,-0.617698477,0,0,down
C1s1,0.651678485,-0.61776773,8.09E-05,0.000240655,down
Ifit1,0.65161436,-0.617909697,0.000153017,0.000440545,down
Creg1,0.651564227,-0.618020698,0,0,down
Tbc1d1,0.65147686,-0.61821416,0.000119674,0.000348555,down
Gemin2,0.651386235,-0.618414862,4.16E-12,2.13E-11,down
Twistnb,0.651360327,-0.618472245,0,0,down
Rps8,0.651352078,-0.618490515,0,0,down
Rab7b,0.651320244,-0.618561027,0.000599949,0.001619787,down
Aak1,0.65115339,-0.618930661,4.65E-14,2.69E-13,down
Il1r1,0.651128081,-0.618986737,0.000221342,0.000627664,down
Dchs1,0.65105663,-0.619145058,4.93E-05,0.00014993,down
Mtcl1,0.651034764,-0.619193512,5.33E-15,3.26E-14,down
Nob1,0.651022906,-0.61921979,2.66E-14,1.56E-13,down
Gfm1,0.65095425,-0.619371943,7.46E-12,3.75E-11,down
Mettl6,0.65086358,-0.619572906,7.55E-15,4.58E-14,down
Gm26782,0.65084681,-0.61961008,2.44E-15,1.52E-14,down
Ifit3b,0.650824524,-0.619659479,0.004411638,0.010760914,down
Fam124a,0.650771937,-0.619776056,2.71E-06,9.30E-06,down
Smarca1,0.650737324,-0.61985279,0,0,down
Git1,0.650719823,-0.619891592,1.89E-10,8.70E-10,down
Nsd2,0.650629484,-0.620091894,0,0,down
Ssr4,0.65058578,-0.620188805,0,0,down
Rufy3,0.650506885,-0.620363769,2.84E-12,1.47E-11,down
Mtf1,0.650487446,-0.62040688,2.57E-12,1.34E-11,down
Chd8,0.650409718,-0.620579282,0,0,down
Snhg20,0.650296378,-0.620830706,0,0,down
Cdc25a,0.650216611,-0.621007681,4.75E-14,2.74E-13,down
Frs2,0.65019893,-0.621046913,1.26E-11,6.27E-11,down
Hsp90aa1,0.650184354,-0.621079255,0,0,down
Igbp1,0.65015383,-0.621146986,0,0,down
Zfp449,0.650147909,-0.621160126,8.39E-05,0.00024939,down
Lins1,0.650098158,-0.621270529,0.000828721,0.002202869,down
Dclre1c,0.650036601,-0.621407142,0.007648211,0.01799226,down
Nrd1,0.649968176,-0.621559012,0,0,down
Slit2,0.64992436,-0.621656272,1.88E-10,8.64E-10,down
Pgs1,0.649733934,-0.62207904,2.19E-09,9.44E-09,down
Thada,0.649715859,-0.622119173,0.017433276,0.038858036,down
Med12,0.649693674,-0.622168436,1.18E-06,4.17E-06,down
Zmiz1,0.649661219,-0.622240507,0,0,down
Pusl1,0.649616634,-0.622339521,1.26E-12,6.69E-12,down
Slc26a7,0.649527991,-0.622536396,1.68E-07,6.34E-07,down
Usf1,0.649450396,-0.622708756,0,0,down
Tbce,0.649441602,-0.622728291,1.11E-16,7.31E-16,down
Trak1,0.649436198,-0.622740296,8.88E-06,2.91E-05,down
Mplkip,0.649415046,-0.622787285,0,0,down
Dnajb2,0.649397278,-0.622826758,4.44E-13,2.43E-12,down
Cnrip1,0.649359851,-0.622909908,7.32E-11,3.47E-10,down
Set,0.649348732,-0.622934611,0,0,down
Lrrc14,0.649295331,-0.623053259,2.75E-12,1.42E-11,down
Enox1,0.649221508,-0.623217299,0.000476362,0.001300318,down
Homer1,0.649201359,-0.623262076,6.89E-06,2.28E-05,down
Rps4x,0.649198146,-0.623269215,0,0,down
Klhl7,0.649092208,-0.623504657,0,0,down
Zfp729a,0.649036545,-0.623628382,0.001346773,0.003503663,down
Ndst1,0.648998867,-0.623712135,2.73E-05,8.51E-05,down
Pde8b,0.648928809,-0.623867879,1.37E-08,5.60E-08,down
Prdm11,0.648895276,-0.623942432,4.04E-08,1.59E-07,down
Bcdin3d,0.648869239,-0.624000322,0.000619509,0.00167123,down
Sox9,0.648795058,-0.624165265,0.000205569,0.000585119,down
Galnt11,0.648783854,-0.624190179,4.14E-12,2.12E-11,down
Ylpm1,0.648745845,-0.624274702,0,0,down
Psmg1,0.648674038,-0.624434396,0,0,down
Smim6,0.648672327,-0.624438202,0.0013055,0.003402107,down
Dgcr8,0.648640549,-0.624508879,2.85E-09,1.22E-08,down
Ankrd29,0.648602697,-0.624593072,0.022150191,0.048562016,down
Ski,0.648602697,-0.624593072,0,0,down
Prpf6,0.648584302,-0.62463399,0,0,down
Zfp873,0.648547726,-0.62471535,1.89E-06,6.57E-06,down
Ddx42,0.648481746,-0.62486213,0,0,down
Zfp180,0.648399818,-0.625044408,0.000137532,0.000397698,down
Mnd1,0.648310468,-0.625243228,1.21E-05,3.91E-05,down
G2e3,0.648301628,-0.625262899,2.04E-08,8.24E-08,down
Arhgap21,0.648293309,-0.625281411,0,0,down
Wasf2,0.648259699,-0.62535621,0,0,down
Asf1a,0.648256833,-0.625362588,0,0,down
1700008J07Rik,0.648234869,-0.625411468,4.74E-06,1.59E-05,down
8-Sep,0.648180223,-0.625533092,2.50E-09,1.07E-08,down
Stk19,0.648161833,-0.625574026,9.66E-15,5.81E-14,down
Exoc6b,0.648119395,-0.625668488,2.22E-16,1.44E-15,down
Hspg2,0.648098122,-0.625715841,4.44E-16,2.85E-15,down
Ehmt1,0.648068159,-0.625782541,0,0,down
Spryd4,0.648051555,-0.625819506,8.03E-09,3.33E-08,down
Fbxw7,0.648029392,-0.625868846,1.55E-15,9.76E-15,down
Ctsf,0.648019246,-0.625891433,0,0,down
Zfp597,0.647993264,-0.625949279,0.00041161,0.001131054,down
Appl1,0.647972206,-0.625996162,0,0,down
Ppp1r9a,0.647955169,-0.626034095,0,0,down
Ddx31,0.647899293,-0.626158512,0.000152422,0.000439024,down
Nradd,0.64780092,-0.626377577,0,0,down
Snupn,0.647790793,-0.626400131,3.68E-08,1.46E-07,down
Anxa5,0.647771461,-0.626443186,0,0,down
Ttc37,0.64773411,-0.626526376,1.62E-08,6.58E-08,down
Skp2,0.647684237,-0.626637462,3.36E-07,1.24E-06,down
Smim26,0.647652672,-0.626707774,2.22E-16,1.44E-15,down
Snx32,0.647597439,-0.626830814,0.001238076,0.003236636,down
Trim26,0.647553015,-0.626929785,0,0,down
Hmgcs1,0.647506959,-0.627032396,0,0,down
Abca3,0.647471774,-0.627110795,6.95E-11,3.29E-10,down
Ets1,0.647423914,-0.62721744,1.89E-10,8.66E-10,down
B230354K17Rik,0.647416711,-0.627233491,2.34E-12,1.22E-11,down
Polr2b,0.647370775,-0.627335857,0,0,down
Rab23,0.647355753,-0.627369335,9.01E-09,3.72E-08,down
Uba5,0.647314367,-0.627461571,0,0,down
Fermt2,0.647287721,-0.627520959,0,0,down
U2af1,0.64722847,-0.627653024,0,0,down
Chmp3,0.647226122,-0.627658259,0,0,down
Capn1,0.647217738,-0.627676947,5.48E-07,1.99E-06,down
Arap2,0.647201781,-0.627712517,3.63E-12,1.87E-11,down
Anp32e,0.64714887,-0.627830467,0,0,down
Kdm4c,0.647133212,-0.627865374,1.05E-06,3.71E-06,down
Ibtk,0.647054667,-0.628040489,0,0,down
Ranbp6,0.647029629,-0.628096316,4.61E-06,1.55E-05,down
Heatr6,0.647013688,-0.628131861,5.83E-12,2.95E-11,down
Nit2,0.647008063,-0.628144403,0,0,down
Cmtm8,0.646903895,-0.628376696,0.002377848,0.006012857,down
Gpm6b,0.646884063,-0.628420924,1.18E-07,4.50E-07,down
Noa1,0.646882542,-0.628424317,7.12E-08,2.76E-07,down
2610028E06Rik,0.646876159,-0.628438552,6.14E-05,0.000185139,down
Scai,0.646855084,-0.628485556,1.28E-10,5.97E-10,down
Rnf215,0.646812213,-0.628581175,3.38E-13,1.86E-12,down
Atm,0.646767186,-0.628681609,6.98E-07,2.51E-06,down
Dennd4c,0.646726093,-0.628773275,1.67E-14,9.87E-14,down
Ncam1,0.646680614,-0.628874733,1.25E-07,4.77E-07,down
Hoxc8,0.646675351,-0.628886474,0,0,down
Smug1,0.646635247,-0.628975947,0.005764101,0.013816243,down
L3mbtl2,0.646611751,-0.629028369,6.31E-07,2.28E-06,down
Kif1b,0.646609831,-0.629032652,0,0,down
Eef2kmt,0.646567243,-0.629127677,0,0,down
Ormdl2,0.646565202,-0.629132232,9.55E-15,5.74E-14,down
Zfp992,0.646549815,-0.629166565,2.68E-09,1.15E-08,down
Hdac7,0.646433457,-0.629426226,5.44E-07,1.98E-06,down
Dmtf1,0.646413879,-0.62946992,1.14E-14,6.84E-14,down
Capn2,0.64630491,-0.629713144,0,0,down
Tbkbp1,0.646265671,-0.629800737,0.01148749,0.02638708,down
Tjp1,0.646223951,-0.629893872,0,0,down
Zfp51,0.646215853,-0.629911951,0.000211884,0.00060162,down
Ncbp2,0.646095569,-0.630180513,0,0,down
Unc50,0.646085944,-0.630202007,0,0,down
Exo5,0.646049035,-0.630284426,2.28E-07,8.54E-07,down
Dnajc24,0.64603905,-0.630306724,4.90E-13,2.67E-12,down
Ifngr1,0.646019167,-0.630351125,3.45E-14,2.01E-13,down
Ccdc66,0.646002686,-0.630387931,7.12E-10,3.16E-09,down
Trim3,0.645931107,-0.630547795,0.000203392,0.000579503,down
Msrb2,0.645873653,-0.630676124,0,0,down
Ep400,0.645864984,-0.630695488,0,0,down
Hap1,0.645861019,-0.630704346,0.001300609,0.003390256,down
Psmd13,0.645829739,-0.63077422,0,0,down
Ccnh,0.645822708,-0.630789925,0,0,down
Scrn2,0.645731379,-0.630993958,0,0,down
Rae1,0.645718011,-0.631023827,0,0,down
Soat1,0.645694891,-0.631075484,0,0,down
Sdhaf2,0.645597144,-0.631293899,0,0,down
Phactr4,0.645473193,-0.631570915,2.16E-12,1.13E-11,down
Rad17,0.645447921,-0.631627401,8.32E-14,4.75E-13,down
Atp2b4,0.645272708,-0.632019088,1.49E-11,7.36E-11,down
Mettl22,0.645265988,-0.632034112,8.93E-14,5.08E-13,down
Vamp1,0.645261451,-0.632044256,0.011333835,0.026064395,down
Klhl5,0.645255713,-0.632057084,0,0,down
Rbm33,0.645192509,-0.632198407,7.77E-16,4.94E-15,down
Zfp518b,0.645121201,-0.632357865,3.58E-05,0.000110464,down
Gtf2h5,0.64507197,-0.632467965,0,0,down
Mast2,0.645066902,-0.632479299,1.04E-10,4.88E-10,down
Wwc1,0.644954763,-0.632730122,3.78E-05,0.000116464,down
Pdcd10,0.644917478,-0.632813526,0,0,down
Cnr1,0.644889514,-0.632876083,0.004855664,0.011758447,down
Ndufb9,0.644879872,-0.632897655,0,0,down
Kyat3,0.644865332,-0.632930183,1.11E-15,7.01E-15,down
Kdm5b,0.644852935,-0.632957917,0,0,down
Atp5h,0.644686738,-0.633329789,0,0,down
Add3,0.644620276,-0.633478527,0,0,down
Tcf4,0.644590193,-0.633545857,0,0,down
Cx3cl1,0.644574109,-0.633581856,2.40E-05,7.52E-05,down
Hmox2,0.644574109,-0.633581856,0,0,down
Xpo7,0.644548439,-0.633639312,0,0,down
Eif4e2,0.64452293,-0.63369641,0,0,down
Pik3ca,0.64451039,-0.633724478,0,0,down
Gm49207,0.644507244,-0.633731521,0.001203289,0.003149022,down
Iah1,0.644470812,-0.633813075,0,0,down
Tmem208,0.644436038,-0.63389092,0,0,down
Fam171a1,0.644423683,-0.63391858,3.43E-06,1.16E-05,down
Dhx15,0.644353741,-0.634075169,0,0,down
Mgarp,0.644328581,-0.634131503,2.40E-05,7.52E-05,down
Pter,0.644196429,-0.634427432,3.00E-07,1.11E-06,down
Wdr11,0.644119601,-0.634599499,1.35E-08,5.51E-08,down
Hpf1,0.644091397,-0.634662672,0,0,down
Ndufs4,0.644007489,-0.634850631,0,0,down
Katnal1,0.643972827,-0.634928281,4.32E-05,0.000132247,down
Npr2,0.64392583,-0.635033572,1.98E-07,7.44E-07,down
Rpl7a,0.643876243,-0.635144675,0,0,down
Depdc5,0.643744062,-0.635440875,0.000365086,0.001008819,down
Gbp7,0.643719991,-0.635494822,6.51E-07,2.35E-06,down
2700038G22Rik,0.643672606,-0.635601023,0.001139043,0.002986868,down
Tyw1,0.643630384,-0.635695662,6.08E-11,2.89E-10,down
Ncbp3,0.64359978,-0.635764263,0,0,down
Golph3l,0.64355636,-0.635861595,4.18E-11,2.01E-10,down
Dhrs3,0.643480305,-0.636032103,1.11E-16,7.31E-16,down
1500009L16Rik,0.643461428,-0.636074426,1.27E-09,5.54E-09,down
Arhgap5,0.643456918,-0.636084536,0,0,down
Rab1b,0.643417181,-0.636173635,0,0,down
Rrp9,0.643383185,-0.636249863,1.61E-11,7.92E-11,down
Ube2q2,0.643248244,-0.636552481,0,0,down
B4galt2,0.643238665,-0.636573965,3.24E-11,1.57E-10,down
Atg5,0.643185959,-0.636692183,0,0,down
Pank4,0.643053276,-0.636989827,0.000993471,0.002620379,down
Stk39,0.642949875,-0.637221828,0,0,down
Vamp5,0.642932753,-0.637260247,4.07E-13,2.23E-12,down
Rab2b,0.642905497,-0.637321408,3.64E-10,1.64E-09,down
Clybl,0.642844838,-0.637457535,1.15E-13,6.49E-13,down
Rab4a,0.642815542,-0.637523283,0,0,down
Dpp7,0.642773622,-0.637617369,8.41E-05,0.000249948,down
Phax,0.642744788,-0.637682089,0,0,down
Gpn2,0.642680365,-0.637826698,1.23E-07,4.71E-07,down
Arhgap39,0.642678947,-0.637829882,7.84E-11,3.70E-10,down
Wdr20,0.642584682,-0.638041504,9.71E-13,5.19E-12,down
Adgrg1,0.642584682,-0.638041504,0,0,down
Hif1a,0.642535558,-0.638151799,0,0,down
Nol7,0.642459487,-0.638322612,0,0,down
Zc3h12c,0.642430954,-0.638386687,0.000481,0.001312252,down
Sgk3,0.642422822,-0.638404949,2.99E-12,1.54E-11,down
Bahd1,0.642374879,-0.638512619,0.007130682,0.016871087,down
Dusp28,0.64229807,-0.638685133,3.18E-09,1.35E-08,down
Ddx28,0.64224648,-0.638801017,2.34E-10,1.07E-09,down
Ncapg2,0.642217765,-0.638865522,0.000138542,0.000400502,down
Sema6a,0.642079357,-0.639176477,3.46E-14,2.02E-13,down
Tmem42,0.642077632,-0.639180354,1.71E-14,1.01E-13,down
4930539J05Rik,0.642075479,-0.639185193,0.001276923,0.003330708,down
Fkbpl,0.642025991,-0.639296392,1.19E-08,4.87E-08,down
Sh3bp1,0.642018529,-0.639313161,3.24E-08,1.28E-07,down
Odc1,0.641912128,-0.639552277,0,0,down
Mylk,0.641890642,-0.639600566,9.37E-07,3.34E-06,down
Clstn1,0.641885565,-0.639611977,4.37E-14,2.53E-13,down
Acer3,0.641877146,-0.6396309,1.57E-08,6.40E-08,down
Acvrl1,0.641843991,-0.639705422,0.001369097,0.003553795,down
Ercc8,0.641822341,-0.639754086,5.73E-06,1.90E-05,down
Ccdc77,0.641780088,-0.639849066,2.63E-06,9.02E-06,down
Gm7467,0.641749282,-0.639918318,0.000447536,0.001226709,down
Tapt1,0.641689828,-0.640051982,1.31E-05,4.22E-05,down
Ctnnal1,0.641485015,-0.64051253,0,0,down
Prc1,0.64143568,-0.640623488,6.21E-07,2.25E-06,down
Sec16a,0.641402254,-0.640698671,5.06E-11,2.41E-10,down
Gstm5,0.641256321,-0.641026953,0,0,down
Pcsk6,0.641194564,-0.641165901,0,0,down
Prpf40a,0.641182763,-0.641192453,0,0,down
Il4ra,0.641181613,-0.64119504,4.05E-06,1.36E-05,down
Taf1d,0.641002912,-0.641597185,0,0,down
Krba1,0.640966584,-0.64167895,0,0,down
Pcyt1a,0.640945304,-0.641726847,1.10E-13,6.20E-13,down
Snrnp40,0.640926738,-0.641768638,0,0,down
Lnpk,0.64077899,-0.64210125,4.10E-11,1.97E-10,down
Wdr4,0.640728201,-0.642215604,7.28E-07,2.62E-06,down
Fez1,0.640717356,-0.642240023,1.78E-15,1.11E-14,down
Adamts2,0.640655391,-0.642379556,5.59E-06,1.86E-05,down
Cntnap1,0.640598297,-0.642508133,0.006203533,0.014796031,down
Fst,0.640596585,-0.642511988,0,0,down
C1qtnf4,0.640569374,-0.642573271,0,0,down
Usp39,0.640560497,-0.642593265,8.40E-14,4.80E-13,down
Tbc1d10b,0.640460931,-0.642817529,1.95E-10,8.93E-10,down
Fubp1,0.640387738,-0.642982411,0,0,down
Hmgxb4,0.640283305,-0.643217702,0,0,down
Zfp775,0.640269774,-0.64324819,0.000106509,0.000312301,down
Ddt,0.640254627,-0.643282321,0,0,down
Ptrh2,0.640246765,-0.643300036,0,0,down
Slc44a3,0.640218878,-0.643362876,2.97E-05,9.24E-05,down
Unc119,0.640164588,-0.643485221,0,0,down
Nckap1,0.640160085,-0.643495368,0,0,down
Ndufab1,0.640139833,-0.643541012,0,0,down
Vps54,0.640056066,-0.643729811,1.85E-11,9.08E-11,down
Lurap1,0.640036038,-0.643774955,3.19E-05,9.87E-05,down
Champ1,0.640030641,-0.643787121,0,0,down
Dnmt1,0.63993443,-0.644004007,7.42E-11,3.51E-10,down
Nfic,0.639876354,-0.644134942,0,0,down
Setd1b,0.639835532,-0.644226984,2.22E-16,1.44E-15,down
Spire1,0.639806819,-0.644291726,1.12E-07,4.27E-07,down
Pds5b,0.639793965,-0.644320712,0,0,down
Sbno2,0.639782171,-0.644347307,4.57E-08,1.80E-07,down
Gtf3c6,0.639719812,-0.644487931,0,0,down
Apoe,0.639691879,-0.644550926,0,0,down
Cops4,0.63957391,-0.644817007,0,0,down
Igf2r,0.639481664,-0.645025102,3.77E-15,2.32E-14,down
Ncoa2,0.639444872,-0.645108109,0,0,down
Prpf31,0.639396944,-0.645216245,0,0,down
Cnot1,0.639392784,-0.645225634,0,0,down
Btrc,0.639389123,-0.645233893,0,0,down
Atp5f1,0.639275015,-0.645491385,0,0,down
Uhrf1bp1,0.639202658,-0.645654688,0.003074179,0.007668777,down
Zfp959,0.639202658,-0.645654688,0.001557232,0.004019462,down
Nepro,0.639202658,-0.645654688,7.25E-05,0.000216921,down
2210408I21Rik,0.639202658,-0.645654688,6.96E-05,0.000208513,down
Fbxl15,0.639202658,-0.645654688,7.92E-10,3.50E-09,down
Nup153,0.639202658,-0.645654688,1.32E-11,6.54E-11,down
Prep,0.639202658,-0.645654688,1.30E-14,7.74E-14,down
Snx6,0.63914503,-0.64578476,0,0,down
Ly6d,0.638926783,-0.646277479,0.000280531,0.000785487,down
Taldo1,0.638906319,-0.646323686,0,0,down
Tmem260,0.638582073,-0.647056043,2.99E-07,1.11E-06,down
Fam171a2,0.638544703,-0.647140471,1.11E-14,6.65E-14,down
Cep170b,0.638499078,-0.647243559,1.68E-14,9.94E-14,down
Picalm,0.638489262,-0.647265738,0,0,down
Ciapin1,0.638488465,-0.647267539,0,0,down
Plxnc1,0.638457666,-0.647337131,3.08E-11,1.49E-10,down
Tor1a,0.638444635,-0.647366578,0,0,down
Dnajc28,0.638387348,-0.647496035,4.94E-05,0.000150208,down
Brip1os,0.638252877,-0.64779996,1.47E-05,4.70E-05,down
Ostc,0.638239747,-0.647829638,0,0,down
Gng5,0.638185791,-0.647951608,0,0,down
Lrrc8c,0.638154785,-0.648021702,1.88E-05,5.95E-05,down
Parva,0.63803623,-0.648289748,0,0,down
Stxbp5,0.638034097,-0.64829457,0.000192157,0.000548838,down
Gprasp1,0.63798111,-0.648414387,0,0,down
Tcaf1,0.637927441,-0.648535757,0,0,down
Cd2ap,0.637861453,-0.648684999,0,0,down
Klhl26,0.637830978,-0.648753927,1.52E-07,5.78E-07,down
Ksr1,0.637794722,-0.648835935,0.001119915,0.002939386,down
Ccdc47,0.637761764,-0.648910489,0,0,down
Alms1,0.637731535,-0.648978871,6.32E-07,2.29E-06,down
Haus3,0.637705696,-0.649037327,8.60E-08,3.32E-07,down
Cldn15,0.637598636,-0.649279552,0.000561066,0.001518541,down
Slc11a2,0.63749356,-0.649517328,1.55E-08,6.33E-08,down
Mtif3,0.637457395,-0.649599174,3.20E-12,1.65E-11,down
Ccdc189,0.637363226,-0.649812313,0.000129446,0.000375414,down
Trmt10c,0.637300269,-0.649954825,9.99E-15,6.00E-14,down
Sf3b6,0.637288372,-0.649981758,0,0,down
Timm8a1,0.637263205,-0.650038731,0,0,down
Znhit3,0.637157677,-0.650277656,0,0,down
Tex9,0.637068425,-0.650479759,1.75E-08,7.11E-08,down
Kansl1,0.637035869,-0.650553487,0,0,down
Ccdc61,0.636865002,-0.650940501,0,0,down
Alyref,0.636854375,-0.650964576,0,0,down
Dhfr,0.636822901,-0.651035877,6.66E-08,2.59E-07,down
Kat6b,0.636821128,-0.651039894,0,0,down
Zfp84,0.63680864,-0.651068184,1.90E-06,6.59E-06,down
Tmed8,0.636691056,-0.651334597,0.000173251,0.000496487,down
Mtg2,0.636640723,-0.651448652,3.06E-10,1.39E-09,down
Mrps25,0.636630414,-0.651472014,0,0,down
Prdm2,0.6363478,-0.652112599,2.73E-14,1.60E-13,down
Wnk1,0.636329652,-0.652153743,0,0,down
Ccdc68,0.636297191,-0.652227342,0.012087933,0.027634749,down
Mindy3,0.63629223,-0.65223859,9.77E-15,5.87E-14,down
Senp8,0.636215729,-0.652412054,0.005025114,0.012142032,down
B230208H11Rik,0.636187551,-0.652475954,0.000238442,0.00067355,down
Polr2h,0.636173261,-0.652508359,0,0,down
Anks1,0.636151571,-0.652557548,0.002644301,0.006650931,down
Rcbtb2,0.636132336,-0.652601172,0,0,down
Fkbp11,0.636124018,-0.652620037,1.07E-10,5.00E-10,down
Gm9493,0.636084596,-0.652709445,0.016206756,0.036263097,down
Hoxb9,0.636061613,-0.652761574,0.00051706,0.001405396,down
Pdia6,0.636046211,-0.652796508,0,0,down
Spata24,0.636017263,-0.652862172,2.38E-14,1.40E-13,down
Ndufaf3,0.635996626,-0.652908984,0,0,down
Kit,0.635966189,-0.652978029,1.43E-06,5.02E-06,down
Agk,0.635957974,-0.652996663,0,0,down
Scrn3,0.635951373,-0.653011639,6.03E-08,2.35E-07,down
Agfg1,0.635922107,-0.653078031,0,0,down
Rangap1,0.635784462,-0.653390337,9.14E-14,5.20E-13,down
AL591952.3,0.63572873,-0.653516806,0.010729843,0.024767533,down
Bag2,0.63570736,-0.653565304,6.44E-10,2.86E-09,down
Smyd5,0.63558453,-0.653844086,2.60E-11,1.27E-10,down
Tubb6,0.635550071,-0.653922304,2.30E-06,7.94E-06,down
Ndufaf4,0.635404529,-0.654252721,0,0,down
Ephb2,0.635393345,-0.654278115,1.09E-12,5.81E-12,down
Fbxo36,0.635293161,-0.654505605,2.23E-07,8.37E-07,down
Shq1,0.635281169,-0.654532839,2.32E-07,8.68E-07,down
2310039H08Rik,0.635075334,-0.655000358,0,0,down
Ucp2,0.635014434,-0.655138709,0,0,down
Tro,0.634983498,-0.655208995,4.40E-06,1.48E-05,down
Carf,0.634933174,-0.655323336,2.15E-06,7.44E-06,down
Nol9,0.634861723,-0.655485697,3.41E-09,1.45E-08,down
Atf6,0.634800057,-0.655625838,0,0,down
Rprd2,0.634775078,-0.655682607,0,0,down
Peg3,0.634729425,-0.655786369,0,0,down
2900060B14Rik,0.634604078,-0.656071304,0.001936927,0.004949147,down
Clk2,0.634584141,-0.656116627,2.47E-09,1.06E-08,down
Cers2,0.634496871,-0.656315045,0,0,down
Ctbp2,0.634404947,-0.656524073,1.76E-12,9.25E-12,down
Smchd1,0.63432511,-0.656705642,0,0,down
Meaf6,0.634207326,-0.656973552,0,0,down
Elp6,0.634135366,-0.657137256,2.37E-07,8.86E-07,down
AC165953.2,0.634121556,-0.657168676,0.00012183,0.000354471,down
Nemp1,0.634089037,-0.657242662,0.001367314,0.003550099,down
Cyfip2,0.634084219,-0.657253623,2.22E-16,1.44E-15,down
Tbc1d5,0.634047798,-0.657336493,1.12E-07,4.28E-07,down
Rasgrp1,0.634022734,-0.657393524,0.001231523,0.003220356,down
Zfp62,0.634014325,-0.657412659,3.85E-14,2.24E-13,down
Ccdc107,0.633963292,-0.657528788,0,0,down
Afdn,0.633857628,-0.657769264,0,0,down
Poldip3,0.633766841,-0.657975916,0,0,down
Zfp820,0.633705829,-0.658114809,1.04E-05,3.36E-05,down
Ppp2r3c,0.633681944,-0.658169187,0,0,down
Dmxl2,0.633602635,-0.658349761,4.86E-06,1.63E-05,down
Klhl42,0.633570916,-0.658421984,4.54E-06,1.52E-05,down
Wnk4,0.633509355,-0.658562172,5.11E-07,1.87E-06,down
Ankrd28,0.633338413,-0.65895151,7.52E-11,3.56E-10,down
Fam98b,0.633312818,-0.659009817,2.22E-16,1.44E-15,down
